event_id,homeTeam,awayTeam,homeGoals,awayGoals,h_player_0,h_position_0,h_score_0,h_player_1,h_position_1,h_score_1,h_player_2,h_position_2,h_score_2,h_player_3,h_position_3,h_score_3,h_player_4,h_position_4,h_score_4,h_player_5,h_position_5,h_score_5,h_player_6,h_position_6,h_score_6,h_player_7,h_position_7,h_score_7,h_player_8,h_position_8,h_score_8,h_player_9,h_position_9,h_score_9,h_player_10,h_position_10,h_score_10,a_player_11,a_position_11,a_score_11,a_player_12,a_position_12,a_score_12,a_player_13,a_position_13,a_score_13,a_player_14,a_position_14,a_score_14,a_player_15,a_position_15,a_score_15,a_player_16,a_position_16,a_score_16,a_player_17,a_position_17,a_score_17,a_player_18,a_position_18,a_score_18,a_player_19,a_position_19,a_score_19,a_player_20,a_position_20,a_score_20,a_player_21,a_position_21,a_score_21
8243566,Watford,Crystal Palace,0,0,Ben Foster,G,6.8,Kiko Femenia,D,6.9,Christian Kabasele,D,7.1,Craig Cathcart,D,6.8,Adam Masina,D,6.4,Abdoulaye Doucouré,M,6.7,Étienne Capoue,M,6.7,Ismaila Sarr,M,7.6,Roberto Pereyra,M,6.9,Gerard Deulofeu,M,7.5,Troy Deeney,F,7.1,Vicente Guaita,G,7.6,Martin Kelly,D,7.1,James Tomkins,D,6.8,Gary Cahill,D,7.6,Jeffrey Schlupp,D,6.3,Andros Townsend,M,6.2,Cheikhou Kouyaté,M,6.8,Luka Milivojević,M,6.7,James McArthur,M,6.6,Wilfried Zaha,M,6.3,Jordan Ayew,F,7.1
8243558,Tottenham,Burnley,5,0,Paulo Gazzaniga,G,7.3,Serge Aurier,D,6.9,Davinson Sánchez,D,7.3,Toby Alderweireld,D,7.1,Jan Vertonghen,D,8.2,Moussa Sissoko,M,6.9,Eric Dier,M,6.9,Lucas Moura,M,7.6,Dele Alli,M,7.4,Heung-Min Son,M,8.8,Harry Kane,F,9.4,Nick Pope,G,5.5,Matthew Lowton,D,5.8,James Tarkowski,D,6.6,Ben Mee,D,6.0,Erik Pieters,D,6.2,Dwight McNeil,M,6.5,Jeff Hendrick,M,6.5,Jack Cork,M,6.1,Robbie Brady,M,6.0,Jay Rodriguez,F,6.1,Chris Wood,F,6.3
8243550,Bournemouth,Liverpool,0,3,Aaron Ramsdale,G,7.2,Simon Francis,D,6.0,Chris Mepham,D,6.4,Nathan Aké,D,6.7,Diego Rico,D,6.9,Arnaut Danjuma,M,6.2,Jefferson Lerma,M,6.8,Philip Billing,M,6.4,Ryan Fraser,M,6.3,Dominic Solanke,F,6.3,Callum Wilson,F,6.3,Alisson,G,6.9,Joe Gomez,D,7.3,Dejan Lovren,D,6.8,Virgil van Dijk,D,7.7,Andrew Robertson,D,6.8,Naby Keïta,M,9.4,Jordan Henderson,M,8.5,James Milner,M,7.6,Mohamed Salah,F,8.1,Roberto Firmino,F,7.3,Alex Oxlade-Chamberlain,F,7.0
8243547,Manchester City,Manchester United,1,2,Ederson,G,7.5,Kyle Walker,D,7.1,John Stones,D,6.4,Fernandinho,D,6.7,Angeliño,D,7.2,Kevin De Bruyne,M,7.8,Rodri,M,7.5,David Silva,M,7.0,Bernardo Silva,F,6.5,Gabriel Jesus,F,6.2,Raheem Sterling,F,6.9,David De Gea,G,7.0,Aaron Wan-Bissaka,D,7.3,Victor Lindelöf,D,7.5,Harry Maguire,D,7.4,Luke Shaw,D,6.7,Scott McTominay,M,7.4,Fred,M,6.8,Daniel James,M,7.1,Jesse Lingard,M,6.5,Marcus Rashford,M,7.4,Anthony Martial,F,7.2
8243560,Norwich City,Sheffield United,1,2,Tim Krul,G,6.2,Max Aarons,D,6.5,Christoph Zimmermann,D,7.0,Ben Godfrey,D,6.2,Sam Byram,D,6.2,Alexander Tettey,M,7.3,Mario Vrančić,M,6.1,Emiliano Buendía,M,8.1,Kenny McLean,M,6.7,Onel Hernández,M,6.5,Teemu Pukki,F,6.7,Dean Henderson,G,7.1,Chris Basham,D,6.7,John Egan,D,7.3,Jack OConnell,D,7.2,George Baldock,M,7.8,John Lundstram,M,7.2,Oliver Norwood,M,6.6,John Fleck,M,7.0,Enda Stevens,M,6.9,David McGoldrick,F,7.1,Lys Mousset,F,6.4
8243552,Newcastle United,Southampton,2,1,Martin Dúbravka,G,6.7,Javier Manquillo,D,6.6,Federico Fernández,D,7.5,Ciaran Clark,D,7.1,Paul Dummett,D,6.5,Jetro Willems,D,6.9,Miguel Almirón,M,6.6,Isaac Hayden,M,6.8,Jonjo Shelvey,M,7.6,Allan Saint-Maximin,M,6.9,Joelinton,F,6.7,Alex McCarthy,G,6.7,Cédric Soares,D,5.9,Jack Stephens,D,6.7,Jan Bednarek,D,7.0,Ryan Bertrand,D,6.0,Moussa Djenepo,M,6.8,James Ward-Prowse,M,7.4,Pierre-Emile Højbjerg,M,6.5,Nathan Redmond,M,7.2,Shane Long,F,7.4,Danny Ings,F,6.7
8243551,Aston Villa,Leicester City,1,4,Tom Heaton,G,6.1,Ahmed El-Mohamady,D,7.0,Ezri Konsa,D,6.9,Tyrone Mings,D,6.3,Matt Targett,D,6.5,Marvelous Nakamba,M,5.9,Anwar El Ghazi,M,6.9,John McGinn,M,6.8,Douglas Luiz,M,6.2,Jack Grealish,M,7.7,Wesley,F,6.9,Kasper Schmeichel,G,6.6,Ricardo Pereira,D,7.8,Jonny Evans,D,7.8,Çağlar Söyüncü,D,7.5,Ben Chilwell,D,6.7,Dennis Praet,M,7.3,Wilfred Ndidi,M,6.9,Youri Tielemans,M,6.7,James Maddison,M,8.4,Jamie Vardy,F,8.9,Kelechi Iheanacho,F,8.7
8243549,Brighton & Hove Albion,Wolverhampton,2,2,Mathew Ryan,G,6.6,Steven Alzate,D,7.1,Adam Webster,D,6.9,Lewis Dunk,D,6.7,Dan Burn,D,5.8,Davy Pröpper,M,6.6,Dale Stephens,M,7.4,Aaron Mooy,M,6.4,Pascal Groß,F,7.0,Neal Maupay,F,7.5,Leandro Trossard,F,7.2,Rui Patrício,G,5.6,Leander Dendoncker,D,7.0,Conor Coady,D,6.4,Romain Saïss,D,6.6,Matt Doherty,M,6.7,Rúben Neves,M,7.0,João Moutinho,M,6.7,Jonny Otto,M,7.0,Adama Traoré,F,7.5,Raúl Jiménez,F,7.3,Diogo Jota,F,8.1
8243564,West Ham United,Arsenal,1,3,David Martin,G,5.6,Ryan Fredericks,D,6.9,Fabián Balbuena,D,6.8,Angelo Ogbonna,D,6.8,Aaron Cresswell,D,7.0,Robert Snodgrass,M,6.6,Mark Noble,M,6.6,Declan Rice,M,7.1,Pablo Fornals,M,6.4,Felipe Anderson,F,6.7,Michail Antonio,F,6.9,Bernd Leno,G,6.9,Ainsley Maitland-Niles,D,7.1,Calum Chambers,D,7.5,Sokratis,D,7.0,Kieran Tierney,D,6.3,Granit Xhaka,M,6.6,Lucas Torreira,M,7.3,Nicolas Pépé,M,6.7,Mesut Özil,M,6.3,Gabriel Martinelli,M,7.0,Pierre-Emerick Aubameyang,F,8.1
8243565,Liverpool,Watford,2,0,Alisson,G,7.4,Trent Alexander-Arnold,D,7.1,Joe Gomez,D,7.7,Virgil van Dijk,D,7.3,James Milner,D,7.4,Jordan Henderson,M,6.9,Georginio Wijnaldum,M,6.5,Xherdan Shaqiri,M,6.6,Roberto Firmino,M,7.0,Sadio Mané,M,6.9,Mohamed Salah,F,8.4,Ben Foster,G,6.8,Adrian Mariappa,D,6.4,Christian Kabasele,D,7.1,Craig Cathcart,D,7.1,Kiko Femenia,D,7.1,Étienne Capoue,M,6.4,Will Hughes,M,6.8,Ismaila Sarr,M,6.6,Abdoulaye Doucouré,M,6.7,Gerard Deulofeu,M,6.2,Troy Deeney,F,6.9
8243567,Sheffield United,Aston Villa,2,0,Dean Henderson,G,6.8,Chris Basham,D,7.3,John Egan,D,6.4,Jack OConnell,D,7.2,George Baldock,M,6.9,John Lundstram,M,7.5,Oliver Norwood,M,8.0,John Fleck,M,8.6,Enda Stevens,M,6.9,David McGoldrick,F,6.2,Lys Mousset,F,6.3,Tom Heaton,G,6.3,Frédéric Guilbert,D,7.2,Björn Engels,D,6.9,Kortney Hause,D,6.6,Matt Targett,D,6.0,John McGinn,M,6.8,Marvelous Nakamba,M,6.7,Henri Lansbury,M,6.2,Anwar El Ghazi,F,6.6,Wesley,F,6.9,Jack Grealish,F,6.3
8243562,Burnley,Newcastle United,1,0,Nick Pope,G,6.9,Phil Bardsley,D,6.9,James Tarkowski,D,7.6,Ben Mee,D,6.8,Erik Pieters,D,6.9,Jeff Hendrick,M,6.2,Ashley Westwood,M,7.1,Jack Cork,M,6.6,Dwight McNeil,M,7.7,Ashley Barnes,F,6.9,Chris Wood,F,7.1,Martin Dúbravka,G,7.1,Javier Manquillo,D,6.4,Fabian Schär,D,7.2,Federico Fernández,D,6.7,Paul Dummett,D,7.2,Jetro Willems,D,6.4,Christian Atsu,M,6.1,Sean Longstaff,M,6.7,Isaac Hayden,M,6.9,Joelinton,M,7.1,Andy Carroll,F,6.5
8243559,Leicester City,Norwich City,1,1,Kasper Schmeichel,G,6.5,Ricardo Pereira,D,6.6,Jonny Evans,D,6.7,Çağlar Söyüncü,D,7.4,Ben Chilwell,D,7.0,Dennis Praet,M,7.2,Wilfred Ndidi,M,7.4,Youri Tielemans,M,7.5,James Maddison,M,8.0,Jamie Vardy,F,7.1,Kelechi Iheanacho,F,6.3,Tim Krul,G,7.1,Max Aarons,D,7.1,Christoph Zimmermann,D,6.9,Ben Godfrey,D,6.9,Sam Byram,D,6.6,Alexander Tettey,M,6.7,Tom Trybull,M,6.1,Emiliano Buendía,M,7.4,Kenny McLean,M,7.2,Todd Cantwell,M,6.8,Teemu Pukki,F,6.8
8243557,Chelsea,Bournemouth,0,1,Kepa Arrizabalaga,G,6.7,César Azpilicueta,D,8.2,Antonio Rüdiger,D,7.2,Kurt Zouma,D,7.8,Emerson Palmieri,D,7.0,NGolo Kanté,M,6.6,Jorginho,M,7.7,Mason Mount,M,6.8,Willian,F,7.3,Tammy Abraham,F,7.2,Christian Pulišić,F,6.1,Aaron Ramsdale,G,8.0,Jack Stacey,D,7.2,Simon Francis,D,7.3,Chris Mepham,D,7.2,Diego Rico,D,7.9,Lewis Cook,M,5.9,Philip Billing,M,6.8,Jefferson Lerma,M,7.5,Dan Gosling,M,7.7,Ryan Fraser,M,6.9,Joshua King,F,6.5
8243572,Southampton,West Ham United,0,1,Alex McCarthy,G,7.1,Cédric Soares,D,6.9,Jack Stephens,D,7.1,Jan Bednarek,D,6.8,Ryan Bertrand,D,6.4,Moussa Djenepo,M,6.8,James Ward-Prowse,M,7.0,Pierre-Emile Højbjerg,M,6.8,Nathan Redmond,M,6.0,Shane Long,F,6.6,Danny Ings,F,6.9,David Martin,G,7.2,Ryan Fredericks,D,7.6,Fabián Balbuena,D,7.0,Angelo Ogbonna,D,7.1,Aaron Cresswell,D,6.4,Robert Snodgrass,M,6.7,Mark Noble,M,7.3,Declan Rice,M,6.2,Pablo Fornals,M,7.2,Michail Antonio,F,7.3,Sébastien Haller,F,8.2
8243575,Manchester United,Everton,1,1,David De Gea,G,6.3,Aaron Wan-Bissaka,D,7.5,Victor Lindelöf,D,6.4,Harry Maguire,D,7.2,Luke Shaw,D,6.9,Scott McTominay,M,7.7,Fred,M,7.1,Daniel James,M,7.6,Jesse Lingard,M,6.3,Marcus Rashford,M,6.5,Anthony Martial,F,6.6,Jordan Pickford,G,7.6,Séamus Coleman,D,7.2,Michael Keane,D,6.7,Yerry Mina,D,6.9,Lucas Digne,D,6.8,Alex Iwobi,M,6.8,Tom Davies,M,6.6,Mason Holgate,M,7.4,Bernard,M,6.2,Richarlison,F,6.2,Dominic Calvert-Lewin,F,6.9
8243571,Wolverhampton,Tottenham,1,2,Rui Patrício,G,6.6,Leander Dendoncker,D,5.8,Conor Coady,D,6.8,Romain Saïss,D,6.9,Matt Doherty,M,6.5,Rúben Neves,M,7.1,João Moutinho,M,7.0,Jonny Otto,M,6.7,Adama Traoré,F,8.0,Raúl Jiménez,F,6.9,Diogo Jota,F,7.0,Paulo Gazzaniga,G,7.1,Serge Aurier,D,6.7,Davinson Sánchez,D,7.0,Toby Alderweireld,D,7.1,Jan Vertonghen,D,7.4,Moussa Sissoko,M,7.2,Eric Dier,M,6.5,Lucas Moura,M,7.3,Dele Alli,M,6.9,Heung-Min Son,M,6.5,Harry Kane,F,7.3
8243563,Arsenal,Manchester City,0,3,Bernd Leno,G,6.5,Ainsley Maitland-Niles,D,6.7,Calum Chambers,D,6.3,Sokratis,D,6.3,Sead Kolašinac,D,6.2,Mattéo Guendouzi,M,6.4,Lucas Torreira,M,7.3,Nicolas Pépé,M,6.5,Mesut Özil,M,6.5,Gabriel Martinelli,M,6.2,Pierre-Emerick Aubameyang,F,6.5,Ederson,G,7.5,Kyle Walker,D,7.4,Nicolás Otamendi,D,7.0,Fernandinho,D,7.5,Benjamin Mendy,D,6.8,Rodri,M,6.7,İlkay Gündoğan,M,7.5,Raheem Sterling,M,7.3,Kevin De Bruyne,M,9.3,Phil Foden,M,7.1,Gabriel Jesus,F,6.8
8243561,Crystal Palace,Brighton & Hove Albion,1,1,Vicente Guaita,G,8.3,Martin Kelly,D,7.0,James Tomkins,D,7.7,Scott Dann,D,6.5,Jaïro Riedewald,D,6.8,Cheikhou Kouyaté,M,6.3,Luka Milivojević,M,6.8,James McArthur,M,6.3,Jordan Ayew,F,7.0,Christian Benteke,F,7.2,Wilfried Zaha,F,7.7,Mathew Ryan,G,6.9,Martín Montoya,D,7.2,Adam Webster,D,7.1,Lewis Dunk,D,6.9,Dan Burn,D,6.9,Yves Bissouma,M,7.3,Davy Pröpper,M,7.2,Aaron Mooy,M,6.2,Pascal Groß,M,7.6,Leandro Trossard,M,6.8,Neal Maupay,F,6.7
8243573,Everton,Arsenal,0,0,Jordan Pickford,G,7.5,Djibril Sidibé,D,7.2,Yerry Mina,D,7.1,Mason Holgate,D,7.2,Lucas Digne,D,7.4,Tom Davies,M,6.6,Gylfi Sigurðsson,M,6.3,Fabian Delph,M,6.5,Alex Iwobi,M,6.5,Richarlison,F,6.9,Dominic Calvert-Lewin,F,7.0,Bernd Leno,G,6.9,Ainsley Maitland-Niles,D,6.9,Calum Chambers,D,8.2,David Luiz,D,7.3,Bukayo Saka,D,7.0,Granit Xhaka,M,7.0,Lucas Torreira,M,7.4,Reiss Nelson,M,6.6,Emile Smith Rowe,M,6.4,Gabriel Martinelli,M,6.5,Pierre-Emerick Aubameyang,F,6.4
8243577,Aston Villa,Southampton,1,3,Tom Heaton,G,6.6,Frédéric Guilbert,D,7.1,Björn Engels,D,6.5,Kortney Hause,D,6.6,Matt Targett,D,6.4,John McGinn,M,6.6,Douglas Luiz,M,6.6,Conor Hourihane,M,6.5,Anwar El Ghazi,F,6.4,Wesley,F,6.7,Jack Grealish,F,8.5,Alex McCarthy,G,7.0,Cédric Soares,D,6.8,Jack Stephens,D,7.6,Jan Bednarek,D,6.8,Ryan Bertrand,D,6.9,Stuart Armstrong,M,6.4,James Ward-Prowse,M,7.1,Pierre-Emile Højbjerg,M,7.3,Nathan Redmond,M,6.1,Shane Long,F,6.6,Danny Ings,F,8.5
8243576,Bournemouth,Burnley,0,1,Aaron Ramsdale,G,6.6,Jack Stacey,D,6.6,Simon Francis,D,7.0,Chris Mepham,D,7.3,Diego Rico,D,6.8,Lewis Cook,M,6.1,Philip Billing,M,7.3,Jefferson Lerma,M,7.1,Dan Gosling,M,6.9,Ryan Fraser,M,7.0,Joshua King,F,6.6,Nick Pope,G,6.8,Phil Bardsley,D,6.8,James Tarkowski,D,7.0,Ben Mee,D,7.0,Charlie Taylor,D,7.4,Jeff Hendrick,M,6.4,Ashley Westwood,M,6.7,Jack Cork,M,6.6,Dwight McNeil,M,6.3,Chris Wood,F,5.9,Ashley Barnes,F,6.6
8243574,Norwich City,Wolverhampton,1,2,Tim Krul,G,6.3,Max Aarons,D,6.9,Christoph Zimmermann,D,6.3,Grant Hanley,D,6.9,Sam Byram,D,6.4,Alexander Tettey,M,6.6,Tom Trybull,M,6.7,Emiliano Buendía,M,9.1,Kenny McLean,M,6.8,Todd Cantwell,M,7.2,Teemu Pukki,F,6.3,Rui Patrício,G,7.6,Leander Dendoncker,D,6.8,Conor Coady,D,6.3,Romain Saïss,D,7.8,Matt Doherty,M,6.6,Rúben Neves,M,6.5,João Moutinho,M,6.4,Jonny Otto,M,5.9,Adama Traoré,F,7.6,Raúl Jiménez,F,7.6,Diogo Jota,F,6.3
8243570,Brighton & Hove Albion,Sheffield United,0,1,Mathew Ryan,G,6.4,Martín Montoya,D,6.5,Adam Webster,D,6.1,Lewis Dunk,D,7.2,Dan Burn,D,6.7,Davy Pröpper,M,6.3,Dale Stephens,M,6.6,Aaron Mooy,M,7.1,Pascal Groß,M,6.3,Leandro Trossard,M,6.3,Neal Maupay,F,6.7,Dean Henderson,G,7.5,Chris Basham,D,7.3,John Egan,D,7.5,Jack OConnell,D,7.1,George Baldock,M,6.7,John Lundstram,M,6.8,Oliver Norwood,M,6.8,Luke Freeman,M,6.7,Enda Stevens,M,6.9,Oliver McBurnie,F,7.2,David McGoldrick,F,6.3
8243569,Newcastle United,Crystal Palace,1,0,Martin Dúbravka,G,8.0,Fabian Schär,D,7.0,Federico Fernández,D,6.9,Florian Lejeune,D,7.7,Javier Manquillo,M,7.1,Isaac Hayden,M,6.7,Jonjo Shelvey,M,7.0,Miguel Almirón,M,7.7,Paul Dummett,M,6.9,Andy Carroll,F,6.6,Joelinton,F,6.5,Vicente Guaita,G,6.7,Martin Kelly,D,6.3,James Tomkins,D,7.1,Cheikhou Kouyaté,D,7.0,Patrick van Aanholt,D,7.4,James McCarthy,M,6.7,Luka Milivojević,M,7.2,James McArthur,M,7.3,Jordan Ayew,F,7.4,Christian Benteke,F,7.4,Wilfried Zaha,F,6.4
8243568,Manchester City,Leicester City,3,1,Ederson,G,6.6,Kyle Walker,D,6.8,Fernandinho,D,7.0,Nicolás Otamendi,D,6.7,Benjamin Mendy,D,7.5,İlkay Gündoğan,M,7.7,Bernardo Silva,M,6.9,Riyad Mahrez,M,9.0,Kevin De Bruyne,M,8.7,Raheem Sterling,M,7.0,Gabriel Jesus,F,6.8,Kasper Schmeichel,G,7.9,Ricardo Pereira,D,5.8,Jonny Evans,D,6.9,Çağlar Söyüncü,D,6.5,Ben Chilwell,D,5.8,Wilfred Ndidi,M,6.8,Ayoze Pérez,M,6.5,Youri Tielemans,M,6.3,James Maddison,M,6.6,Harvey Barnes,M,6.5,Jamie Vardy,F,7.7
8243579,Watford,Manchester United,2,0,Ben Foster,G,8.5,Adrian Mariappa,D,7.1,Christian Kabasele,D,6.9,Craig Cathcart,D,6.8,Kiko Femenia,D,7.3,Étienne Capoue,M,6.7,Will Hughes,M,7.1,Ismaila Sarr,M,6.7,Abdoulaye Doucouré,M,6.5,Gerard Deulofeu,M,6.8,Troy Deeney,F,7.1,David De Gea,G,5.6,Aaron Wan-Bissaka,D,5.9,Victor Lindelöf,D,6.6,Harry Maguire,D,7.2,Luke Shaw,D,7.6,Scott McTominay,M,6.5,Fred,M,7.1,Daniel James,M,6.6,Jesse Lingard,M,6.4,Marcus Rashford,M,6.4,Anthony Martial,F,8.0
8243578,Tottenham,Chelsea,0,2,Paulo Gazzaniga,G,5.5,Serge Aurier,D,7.2,Davinson Sánchez,D,7.2,Toby Alderweireld,D,6.9,Jan Vertonghen,D,6.6,Moussa Sissoko,M,6.5,Eric Dier,M,6.4,Dele Alli,M,6.1,Lucas Moura,F,5.7,Harry Kane,F,7.1,Heung-Min Son,F,5.6,Kepa Arrizabalaga,G,7.3,Antonio Rüdiger,D,7.1,Kurt Zouma,D,6.8,Fikayo Tomori,D,7.2,César Azpilicueta,M,6.6,NGolo Kanté,M,7.0,Mateo Kovačić,M,7.2,Marcos Alonso,M,7.6,Mason Mount,F,6.9,Willian,F,9.2,Tammy Abraham,F,6.7
8532930,West Ham United,Liverpool,0,2,Łukasz Fabiański,G,7.0,Jeremy Ngakia,D,6.3,Issa Diop,D,6.2,Angelo Ogbonna,D,6.4,Aaron Cresswell,D,6.5,Arthur Masuaku,D,6.6,Robert Snodgrass,M,6.9,Declan Rice,M,7.4,Mark Noble,M,6.5,Manuel Lanzini,M,6.6,Sébastien Haller,F,6.7,Alisson,G,8.0,Trent Alexander-Arnold,D,7.1,Joe Gomez,D,7.1,Virgil van Dijk,D,7.5,Andrew Robertson,D,6.7,Alex Oxlade-Chamberlain,M,7.8,Jordan Henderson,M,7.6,Georginio Wijnaldum,M,6.5,Mohamed Salah,F,8.2,Roberto Firmino,F,6.5,Divock Origi,F,6.9
8243594,Tottenham,Brighton & Hove Albion,2,1,Paulo Gazzaniga,G,7.1,Davinson Sánchez,D,6.4,Toby Alderweireld,D,6.7,Jan Vertonghen,D,7.4,Serge Aurier,M,6.9,Harry Winks,M,6.4,Moussa Sissoko,M,6.3,Ryan Sessegnon,M,6.4,Lucas Moura,F,6.6,Dele Alli,F,7.3,Harry Kane,F,7.6,Mathew Ryan,G,6.6,Adam Webster,D,7.9,Shane Duffy,D,7.1,Dan Burn,D,6.6,Ezequiel Schelotto,M,6.7,Steven Alzate,M,6.8,Dale Stephens,M,7.0,Bernardo,M,7.8,Pascal Groß,F,7.4,Aaron Mooy,F,6.9,Aaron Connolly,F,6.2
8243587,Sheffield United,Watford,1,1,Dean Henderson,G,6.5,Chris Basham,D,7.1,John Egan,D,7.2,Jack OConnell,D,7.3,George Baldock,M,7.0,John Lundstram,M,6.5,Oliver Norwood,M,8.4,John Fleck,M,6.5,Enda Stevens,M,7.2,Oliver McBurnie,F,7.0,David McGoldrick,F,6.8,Ben Foster,G,7.0,Adrian Mariappa,D,6.4,Christian Kabasele,D,7.1,Craig Cathcart,D,6.4,Kiko Femenia,D,6.5,Étienne Capoue,M,7.0,Will Hughes,M,6.0,Ismaila Sarr,M,6.2,Nathaniel Chalobah,M,7.0,Gerard Deulofeu,M,6.5,Troy Deeney,F,6.7
8243586,Aston Villa,Norwich City,1,0,Tom Heaton,G,7.9,Ahmed El-Mohamady,D,7.2,Ezri Konsa,D,6.9,Kortney Hause,D,8.0,Matt Targett,D,7.0,Marvelous Nakamba,M,6.8,Douglas Luiz,M,7.3,Anwar El Ghazi,M,7.0,Jack Grealish,M,8.0,Trezeguet,M,6.3,Wesley,F,6.7,Tim Krul,G,6.6,Max Aarons,D,7.8,Christoph Zimmermann,D,6.9,Grant Hanley,D,7.0,Sam Byram,D,6.5,Alexander Tettey,M,6.7,Tom Trybull,M,6.9,Emiliano Buendía,M,7.9,Kenny McLean,M,7.0,Todd Cantwell,M,6.6,Teemu Pukki,F,6.2
8243585,Crystal Palace,West Ham United,2,1,Vicente Guaita,G,6.4,Martin Kelly,D,6.6,James Tomkins,D,6.7,Mamadou Sakho,D,7.1,Patrick van Aanholt,D,7.2,Max Meyer,M,6.8,Cheikhou Kouyaté,M,7.1,Luka Milivojević,M,7.1,James McArthur,M,6.1,Wilfried Zaha,M,7.3,Jordan Ayew,F,9.0,Roberto Jiménez,G,6.9,Pablo Zabaleta,D,6.5,Fabián Balbuena,D,6.2,Angelo Ogbonna,D,6.5,Aaron Cresswell,D,6.7,Robert Snodgrass,M,6.9,Mark Noble,M,7.3,Declan Rice,M,6.9,Pablo Fornals,M,6.6,Michail Antonio,F,7.7,Sébastien Haller,F,6.5
8243582,Everton,Burnley,1,0,Jordan Pickford,G,6.8,Séamus Coleman,D,7.1,Yerry Mina,D,7.9,Mason Holgate,D,7.2,Djibril Sidibé,M,7.7,Gylfi Sigurðsson,M,7.5,Fabian Delph,M,7.0,Lucas Digne,M,6.7,Bernard,F,7.3,Richarlison,F,6.8,Dominic Calvert-Lewin,F,7.6,Nick Pope,G,7.1,Phil Bardsley,D,6.8,James Tarkowski,D,7.2,Ben Mee,D,7.8,Charlie Taylor,D,7.1,Robbie Brady,M,7.2,Ashley Westwood,M,6.7,Jack Cork,M,6.4,Dwight McNeil,M,6.8,Chris Wood,F,6.3,Jay Rodriguez,F,6.6
8243581,Chelsea,Southampton,0,2,Kepa Arrizabalaga,G,6.2,Antonio Rüdiger,D,6.4,Kurt Zouma,D,7.1,Fikayo Tomori,D,6.9,César Azpilicueta,M,7.1,NGolo Kanté,M,6.7,Jorginho,M,6.9,Emerson Palmieri,M,6.7,Callum Hudson-Odoi,F,6.7,Willian,F,6.7,Tammy Abraham,F,6.3,Alex McCarthy,G,7.6,Cédric Soares,D,7.4,Jack Stephens,D,7.5,Jan Bednarek,D,7.1,Ryan Bertrand,D,6.7,Stuart Armstrong,M,7.3,James Ward-Prowse,M,7.3,Pierre-Emile Højbjerg,M,7.1,Nathan Redmond,M,6.8,Michael Obafemi,F,6.7,Che Adams,F,6.6
8243580,Bournemouth,Arsenal,1,1,Aaron Ramsdale,G,6.5,Jack Stacey,D,7.6,Steve Cook,D,6.8,Chris Mepham,D,7.3,Jack Simpson,D,6.1,Ryan Fraser,M,6.4,Lewis Cook,M,6.8,Jefferson Lerma,M,7.4,Dan Gosling,M,7.6,Joshua King,M,6.5,Callum Wilson,F,7.1,Bernd Leno,G,6.9,Ainsley Maitland-Niles,D,6.4,Sokratis,D,7.0,David Luiz,D,7.0,Bukayo Saka,D,6.7,Lucas Torreira,M,7.0,Granit Xhaka,M,7.8,Reiss Nelson,M,6.4,Mesut Özil,M,6.6,Pierre-Emerick Aubameyang,M,7.4,Alexandre Lacazette,F,6.7
8243598,Manchester United,Newcastle United,4,1,David De Gea,G,6.4,Aaron Wan-Bissaka,D,7.6,Victor Lindelöf,D,6.7,Harry Maguire,D,7.7,Luke Shaw,D,6.9,Scott McTominay,M,6.6,Fred,M,7.0,Mason Greenwood,M,7.5,Andreas Pereira,M,6.9,Marcus Rashford,M,6.7,Anthony Martial,F,8.5,Martin Dúbravka,G,6.1,Fabian Schär,D,6.1,Federico Fernández,D,6.3,Florian Lejeune,D,6.2,Javier Manquillo,M,6.5,Matthew Longstaff,M,6.9,Sean Longstaff,M,6.3,Miguel Almirón,M,6.8,Jetro Willems,M,5.9,Joelinton,F,7.6,Dwight Gayle,F,6.2
8243583,Leicester City,Liverpool,0,4,Kasper Schmeichel,G,5.7,Ricardo Pereira,D,6.6,Jonny Evans,D,6.1,Çağlar Söyüncü,D,6.4,Ben Chilwell,D,6.0,Wilfred Ndidi,M,6.9,Harvey Barnes,M,6.0,Dennis Praet,M,6.0,Youri Tielemans,M,6.2,James Maddison,M,5.8,Jamie Vardy,F,6.7,Alisson,G,6.9,Trent Alexander-Arnold,D,9.7,Joe Gomez,D,7.0,Virgil van Dijk,D,6.9,Andrew Robertson,D,7.7,Naby Keïta,M,7.2,Jordan Henderson,M,7.5,Georginio Wijnaldum,M,7.2,Mohamed Salah,F,7.1,Roberto Firmino,F,8.5,Sadio Mané,F,6.5
8243599,Wolverhampton,Manchester City,3,2,Rui Patrício,G,6.6,Leander Dendoncker,D,6.7,Conor Coady,D,6.9,Romain Saïss,D,6.6,Matt Doherty,M,7.5,Rúben Neves,M,7.6,João Moutinho,M,7.6,Jonny Otto,M,6.4,Adama Traoré,F,9.3,Raúl Jiménez,F,8.4,Diogo Jota,F,6.4,Ederson,G,3.0,Kyle Walker,D,6.2,Nicolás Otamendi,D,6.7,Fernandinho,D,6.5,Benjamin Mendy,D,5.7,Rodri,M,6.4,Bernardo Silva,M,5.7,Riyad Mahrez,M,7.2,Kevin De Bruyne,M,7.3,Raheem Sterling,M,7.6,Sergio Agüero,F,6.5
